url,name,price,series,marca,usos,pantalla,sistema_operativo,entrada_interfaz,fabricante_cpu
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg28_1?ie=UTF8&adId=A0469480SK4OEUE3NXZK&url=%2FPort%25C3%25A1tiles-Microsoft-Bluetooth-Compatible-expansi%25C3%25B3n%2Fdp%2FB09DNXDHSZ%2Fref%3Dsr_1_662_sspa%3Fqid%3D1636390036%26s%3Dcomputers%26sr%3D1-662-spons%26psc%3D1&qualifier=1636390036&id=430059298878811&widgetName=sp_mtf_browse,"Jumper Portátiles 14 Pulgadas, Microsoft Office 365, 12GB+256GB Laptop, Intel Celeron N4020, Intel HD Graphics 600, Windows 10, Bluetooth 4.0, Compatible con expansión de Tarjeta TF de 256GB","379,99€",EZbook S5,JUMPER,Personal,14 Pulgadas,Windows 10,Teclado,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg28_1?ie=UTF8&adId=A00674342V8OO6NSJBHFB&url=%2FX3-Ordenador-port%25C3%25A1til-Microsoft-Teclado%2Fdp%2FB0899T5MZ4%2Fref%3Dsr_1_663_sspa%3Fqid%3D1636390036%26s%3Dcomputers%26sr%3D1-663-spons%26psc%3D1&qualifier=1636390036&id=430059298878811&widgetName=sp_mtf_browse,"Jumper Ordenador portátil de 13,3 Pulgadas (Microsoft Office 365, 4GB+64GB, Windows 10 Laptop, Intel Celeron N3350, 2.4G/5G WiFi, HDMI, USB 3.0, Portátil HD, Memoria ampliable)-Teclado QWERTY Español","279,99€",EZbook X3,JUMPER,Personal,13.3 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/Ordenador-port%C3%A1til-Thomson-Pulgadas-Almacenamiento/dp/B08261GPKK/ref=sr_1_664?qid=1636390036&s=computers&sr=1-664,"Ordenador portátil Thomson SPY14 de 14,1 Pulgadas con Intel Celeron N3350 de 1,10GHz, 4GB RAM, 64GB de Almacenamiento y Windows 10 - Gris Oscuro - Teclado Español","483,33€",SPY14C-4T64,THOMSON,Personal,14.1 Pulgadas,Windows 10 Home,Teclado numérico,Intel
https://www.amazon.es/Fujitsu-LIFEBOOK-A3510-I5-1035G1-SYST/dp/B09DGN55HB/ref=sr_1_665?qid=1636390036&s=computers&sr=1-665,LIFEBOOK A3510 I5-1035G1 SYST,"746,72€",LIFEBOOK A3510 I5-1035G1 SYST,Fujitsu,Negocio,75,Windows 10 Pro,,Intel
https://www.amazon.es/MSI-Pulse-GL76-11UEK-053ES-RTX3060-6GB/dp/B095BJGFJ7/ref=sr_1_666?qid=1636390036&s=computers&sr=1-666,"MSI Pulse GL76 11UEK-053ES - - Ordenador portátil de 17.3"" FullHD 144Hz (Intel Core i7-11800H, 16GB, 1TB SSD, Nvidia RTX3060-6GB, Windows 10) Gris - Teclado QWERTY Español","1.849,99€",Pulse GL76,MSI,Gaming,17.3 Pulgadas,Windows 10 Home,Pantalla táctil/estilete,Intel
https://www.amazon.es/Lenovo-Thinkpad-L14-Gen1-Amd/dp/B08FJGDYW3/ref=sr_1_667?qid=1636390036&s=computers&sr=1-667,Lenovo Thinkpad L14 Gen1 AMD - 20U50008Sp,"€953,51",,Lenovo,,14 Pulgadas,Windows 10 Pro,"Botones, Pantalla táctil",AMD
https://www.amazon.es/Dell-Latitude-Professional-Certified-Refurbished/dp/B0774SNQK2/ref=sr_1_668?qid=1636390036&s=computers&sr=1-668,"Dell Latitude E6440 14"" Core i5-4200M 8GB 240GB SSD HDMI WebCam WiFi Windows 10 Professional 64-Bit Laptop (Certified Refurbished)","€279,00",,Dell,,14 Pulgadas,Windows 10 Pro,"Teclado, Touch Pad",Intel
https://www.amazon.es/LB-U7510-I7-10610U-15IN-SYST/dp/B08SKF91RN/ref=sr_1_669?qid=1636390036&s=computers&sr=1-669,LB U7510 I7-10610U 15IN SYST,"953,93€",,,,,,,
https://www.amazon.es/Acer-port%C3%A1til-Chromebook-715-FHD/dp/B089T7LGZQ/ref=sr_1_670?qid=1636390036&s=computers&sr=1-670,"Acer portátil Chromebook 715 15"" FHD IPS - Core i5-8250U - 8 GB DDR4 - 128 GB eMMC HDD - Intel HD - 802.11ac/b/g/n + BT- TPM - Lector de Huellas - no ODD - Bateria 56Wh - Chrome Enterprise - Plata","1.054,99€",Acer Chromebook 715,Acer,"Empresa, Personal",15 Pulgadas,Chrome OS,,Intel
https://www.amazon.es/Medion-S4401-MD61535-Ordenador-port%C3%A1til/dp/B086FD3CX2/ref=sr_1_671?qid=1636390036&s=computers&sr=1-671,"Medion S4401 MD61535 - Ordenador portátil de 14"" FHD (Intel Core i7-8550U, 8 GB RAM, 512 GB SSD, Windows 10) - Teclado QWERTY Español","824,57€",MD61535,MEDION,Gaming,14 Pulgadas,Windows 10,Teclado,Intel
https://www.amazon.es/Dell-9310-Negro-Platino-Plata/dp/B093B68FZV/ref=sr_1_672?qid=1636390036&s=computers&sr=1-672,"Dell XPS 13 9310 Negro, Platino, Plata - 13.4"" - Intel Core i7-11xxx - 16GB - 1000GB SSD - W10 Pro","2.090,11€",,Dell Technologies,,13.4 Pulgadas,Windows 10,Pantalla táctil,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg28_1?ie=UTF8&adId=A06826571V2GLRDPT39EO&url=%2FTECLAST-Tbolt-20-Pro-Ultradelgado%2Fdp%2FB09DJVZSD9%2Fref%3Dsr_1_673_sspa%3Fqid%3D1636390036%26s%3Dcomputers%26sr%3D1-673-spons%26psc%3D1&qualifier=1636390036&id=430059298878811&widgetName=sp_mtf_browse,"TECLAST Tbolt 20 Pro Ordenador Portátil 15.6” Intel Core i5-8259U, 8GB RAM 256GB SSD 3.8GHz, Notebook Laptop Ultradelgado Window 10, 55005mWh Batería Grande, 5GHz WiFi+ Bluetooth+USB 3.0+Micro SD","599,99€",,TECLAST,,15.6 Pulgadas,Windows 10 Home,"Teclado, Touch Pad",Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg28_1?ie=UTF8&adId=A05745782SH23J5S6Z2EH&url=%2FTECLAST-F15S-Ordenador-Expandible-1920%25C3%25971080%2Fdp%2FB08ZMRZMDX%2Fref%3Dsr_1_674_sspa%3Fqid%3D1636390036%26s%3Dcomputers%26sr%3D1-674-spons%26psc%3D1&qualifier=1636390036&id=430059298878811&widgetName=sp_mtf_browse,"TECLAST F15S Ordenador Portátil 15.6” Notebook Laptop 6GB RAM 128GB ROM (Más de 1TB Expandible), FHD 1920×1080, 2.40GHz Intel Celeron J3455, Window 10, 38000mWh Batería, 5G WiFi+Bluetooth+USB 3.0","289,99€",,TECLAST,,15.6 Pulgadas,Windows 10 Home,"Teclado, Touch Pad",Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg28_1?ie=UTF8&adId=A0935056O6S4M6SG6TIH&url=%2FOrdenador-port%25C3%25A1til-procesador-Bluetooth-Ampliable%2Fdp%2FB089FXZNT3%2Fref%3Dsr_1_675_sspa%3Fqid%3D1636390036%26s%3Dcomputers%26sr%3D1-675-spons%26psc%3D1&qualifier=1636390036&id=430059298878811&widgetName=sp_mtf_browse,"Jumper Ordenador portátil de 13,3 Pulgadas Full HD, 8GB+128GB Ordenador portátil, Intel Cuatro núcleos procesador Laptop, Windows 10 PC, Bluetooth 4.2, Doble Banda WLAN, Memoria Ampliable","329,99€",EZbook X3 8128,JUMPER,Personal,13.3 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/HP-T540-RYZEN-R1305G-SYST/dp/B08XQXR13F/ref=sr_1_676?qid=1636390036&s=computers&sr=1-676,HP T540 AMD RYZEN R1305G SYST,"417,47€",,,,,,,
https://www.amazon.es/Lenovo-THINKBOOK-ITL-CI3-11-SYST/dp/B08VW11YJL/ref=sr_1_677?qid=1636390036&s=computers&sr=1-677,Lenovo THINKBOOK 14 G2 ITL CI3-11 SYST,"588,11€",,Lenovo,,14 Pulgadas,Windows 10 Pro,,Intel
https://www.amazon.es/HP-255-G8-pulgadas-Bluetooth/dp/B08TVDHDMS/ref=sr_1_678?qid=1636390036&s=computers&sr=1-678,"Portátil HP 255 G8 Silver Slim, Full HD, 15,6&nbsp;pulgadas, CPU AMD Ryzen 3 3250U hasta 3,5 GHz, RAM 8&nbsp;GB DDR4, SSD M2 Nvme 256 GB, Radeon, HDMI RJ-45, wifi, Bluetooth, USB tipo C, Windows 10 Pro 64&nbsp;bits","592,38€",,HP,,15.6 Pulgadas,Windows 10 Pro,Micrófono,AMD
https://www.amazon.es/Teltonika-4-Pin-Power-Cable/dp/B07RDW24H5/ref=sr_1_679?qid=1636390036&s=computers&sr=1-679,Teltonika 4 Pin Power Cable,"27,09€",,,,,,,
https://www.amazon.es/HP-EliteBook-840-Ordenador-Reacondicionado/dp/B07RBVZLNT/ref=sr_1_680?qid=1636390036&s=computers&sr=1-680,"HP EliteBook 840 G3 - Ordenador portátil de 14 Pulgadas, CPU Core i5 2,3 GHz, 8 GB RAM, 256 GB SSD, Windows 10 Pro (Reacondicionado)","439,00€",840 G3 i5,HP,Business,14 Pulgadas,Windows 10 Pro,Teclado,Intel
https://www.amazon.es/MSI-PORTATIL-LEOPARD-10SFSK-450ES-i7-10750H/dp/B08VW1P6N7/ref=sr_1_681?qid=1636390036&s=computers&sr=1-681,MSI PORTATIL GL65 LEOPARD 10SFSK-450ES. 15.6 FHD. i7-10750H. RTX 2070 SUPER GDDR6 8GB. DDR4 8GBx2 (2666MHz). 1TB SSD. W10 HOME. NEGRO,"1.499,00€",,MSI,,,Windows 10,,
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg29_1?ie=UTF8&adId=A09214592YROM0UQ3XCQG&url=%2FKUU-Ordenador-desbloqueo-Dactilares-retroiluminado%2Fdp%2FB0969WN21P%2Fref%3Dsr_1_673_sspa%3Fqid%3D1636390039%26s%3Dcomputers%26sr%3D1-673-spons%26psc%3D1&qualifier=1636390039&id=7415116944350591&widgetName=sp_atf_browse,"KUU Ordenador Portátil G3Pro 15.6'', Notebook AMD Ryzen 7 4800H Processor up to 4.2GHz, 16GB RAM DDR4 512GB SSD, Windows 10 Laptop con desbloqueo de Huellas Dactilares y Teclado retroiluminado, Type C","689,99€",,KUU,,15.6 Pulgadas,Windows 10,Teclado,AMD
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg29_1?ie=UTF8&adId=A10299062P2ZRS00R2JHV&url=%2FCHUWI-HeroBook-Ordenador-Port%25C3%25A1til-Ultrabook%2Fdp%2FB083B8L7Q9%2Fref%3Dsr_1_674_sspa%3Fqid%3D1636390039%26s%3Dcomputers%26sr%3D1-674-spons%26psc%3D1&qualifier=1636390039&id=7415116944350591&widgetName=sp_atf_browse,"CHUWI HeroBook Pro Ordenador Portátil Ultrabook Laptop 14.1' Intel Celeron N4020 hasta 2.8 GHz, 4K 1920*1080, Windows 10, 8G RAM 256G SSD, WiFi, USB 3.0, 38Wh","339,00€",HeroBook pro,CHUWI,,14.1 Pulgadas,Windows 10,"Teclado, Botones",Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg29_1?ie=UTF8&adId=A00891921S4LQX1C2GZM&url=%2FCHUWI-CoreBook-Ordenador-Portatil-Ultrabook%2Fdp%2FB08SK63434%2Fref%3Dsr_1_675_sspa%3Fqid%3D1636390039%26s%3Dcomputers%26smid%3DAS9E0MT5ZN0A0%26sr%3D1-675-spons%26psc%3D1&qualifier=1636390039&id=7415116944350591&widgetName=sp_atf_browse,"CHUWI CoreBook X Ordenador Portatil Ultrabook 14 Pulgadas Laptop Windows 10 Intel Core i5-8259U MAX hasta 3,8 GHz 8GB RAM+512GB SSD 2160*1440 Wi-Fi BT4.2 Type-C PD2.0 46.2Wh","492,15€",CoreBook X,CHUWI,Gaming,14 Pulgadas,Windows 10 Home,"Teclado, Botones",Intel
https://www.amazon.es/MSI-GF75-Thin-10UE-201XES-Ordenador/dp/B09DGSZK47/ref=sr_1_676?qid=1636390039&s=computers&sr=1-676,"MSI GF75 Thin 10UE-201XES - Ordenador portátil de 17.3"" FHD (Comet lake i7-10750H+HM470, 8 GBx2 RAM, 512 GB, RTX3060 Max-Q, GDDR6 6GB, Sin sistema operativo) Negro - Teclado QWERTY Español","1.398,48€",GF75 THIN 10UE-201XES I7-10750HSYST,MSI,Negocio,75,Sin sistema oprativo,Teclado,Intel
https://www.amazon.es/TOPOSH-Ordenador-Port%C3%A1til-Pulgadas-Dual-Core/dp/B094FWXL2D/ref=sr_1_677?qid=1636390039&s=computers&sr=1-677,"TOPOSH Ordenador Portátil de 12,5 Pulgadas, 4 GB de RAM + 64 GB SSD Intel Celeron N3350 Dual-Core Gráfico 1.1 GHz, Portátil con Teclado US-Rosa","269,99€","Minibook 12,5",TOPOSH,,12.5 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/ASUS-ROG-Zephyrus-GX550LXS-HF073T-Ordenador/dp/B08JHDH4R2/ref=sr_1_678?qid=1636390039&s=computers&sr=1-678,"ASUS ROG Zephyrus GX550LXS-HF073T - Ordenador portátil Gaming de 15.6"" FullHD 300Hz (Intel Core i7-10875H , 32GB RAM, 1TB SSD, RTX 2080 Super-8GB, Windows 10) Gris - Teclado QWERTY Español","2.978,95€",,ASUS,Gaming,15.6 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/ASUS-ROG-Zephyrus-M15-GU502LW-AZ056T/dp/B088PNXQW2/ref=sr_1_679?qid=1636390039&s=computers&sr=1-679,"ASUS ROG Zephyrus M15 GU502LW-AZ056T - Ordenador portátil Gaming 15.6"" FullHD 240Hz (Intel Core i7-10750H, 32GB RAM, 1TB SSD, NVIDIA RTX2070-8GB, Windows 10 Home) Negro - Teclado QWERTY español","€1121,50",GU502LW-AZ056T,ASUS,Gaming,15.6 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/HeroBook-Pulgadas-Pantalla-Procesador-Windows/dp/B087PCBF8Y/ref=sr_1_680?qid=1636390039&s=computers&sr=1-680,2020 CHUWI HeroBook Pro 14.1 Pulgadas 1920 * 1080 Pantalla IPS Procesador Intel N4000 DDR4 8 GB 256 GB SSD Laptop Windows 10,"349,00€",,Zhongxin,,14.1 Pulgadas,Windows 10 Home,"Micrófono, Teclado",Intel
https://www.amazon.es/MSI-Pro-24X-10M-015EU-Ordenador/dp/B0851K26XJ/ref=sr_1_681?qid=1636390039&s=computers&sr=1-681,"MSI Pro 24X 10M-015EU - Ordenador de sobremesa de 23.8"" FHD (Intel Core i7-10510U, 16 GB RAM, 512 GB SSD, IntelHD Graphics, Windows 10 Home) Gris","999,00€",PRO 24X 10M-015EU,MSI,Multimedia,23.8 Pulgadas,Windows 10 Home,"Mouse, Teclado",Intel
https://www.amazon.es/PORT%C3%81TIL-ASUS-M509DA-BR152-R5-3500U-FREEDOS/dp/B07ZRNB4K8/ref=sr_1_682?qid=1636390039&s=computers&sr=1-682,PORTÁTIL ASUS M509DA-BR152 - AMD R5-3500U 2.1GHZ - 8GB - 256GB SSD - RAD Vega 8 - 15.6'/39.6CM HD - NO ODD - FREEDOS - Slate GRE,"599,95€",,ASUS,Personal,15.6 Pulgadas,,,AMD
https://www.amazon.es/Medion-Ultrafino-S6445-Ordenador-port%C3%A1til/dp/B07NGT7K2Z/ref=sr_1_683?qid=1636390039&s=computers&sr=1-683,"MEDION Ultrafino S6445 - Ordenador portátil de 15.6"" Full HD (Intel Core i5-8265u, RAM de 8 GB DDR4, SSD de 256 GB, Intel Graphics, Windows 10 Home) Plata","€699,00",S6445,MEDION,Personal,15.6 Pulgadas,Windows 10 Home,Touch Pad,Intel
https://www.amazon.es/Lenovo-ThinkPad-Ultrabook-i5-8250U-Display/dp/B07BYPVD2M/ref=sr_1_684?qid=1636390039&s=computers&sr=1-684,"Lenovo ThinkPad T480 35,5 cm (14"") Ultrabook Intel Core i5-8250U, 16GB DDR, 256GB SSD, Full HD Display, Win10 Pro, LTE /4G","€474,00",Lenovo Thinkpad,Lenovo,,14 Pulgadas,Win10 pro,,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg29_1?ie=UTF8&adId=A046938019C9GC4JD013D&url=%2FOrdenador-port%25C3%25A1til-pulgadas-Microsoft-expansi%25C3%25B3n%2Fdp%2FB09GFT31LQ%2Fref%3Dsr_1_685_sspa%3Fqid%3D1636390039%26s%3Dcomputers%26sr%3D1-685-spons%26psc%3D1&qualifier=1636390039&id=7415116944350591&widgetName=sp_mtf_browse,"Jumper Ordenador portátil de 13,3 pulgadas, Microsoft Office 365, 4GB+64GB Laptop, Intel Celeron N3350, Portátil HD, Win 10, Wifi de doble banda, Cámara frontal HD, Apoyar la expansión de la memoria","279,99€",EZbook X3,JUMPER,Personal,13.3 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg29_1?ie=UTF8&adId=A0469480SK4OEUE3NXZK&url=%2FPort%25C3%25A1tiles-Microsoft-Bluetooth-Compatible-expansi%25C3%25B3n%2Fdp%2FB09DNXDHSZ%2Fref%3Dsr_1_686_sspa%3Fqid%3D1636390039%26s%3Dcomputers%26sr%3D1-686-spons%26psc%3D1&qualifier=1636390039&id=7415116944350591&widgetName=sp_mtf_browse,"Jumper Portátiles 14 Pulgadas, Microsoft Office 365, 12GB+256GB Laptop, Intel Celeron N4020, Intel HD Graphics 600, Windows 10, Bluetooth 4.0, Compatible con expansión de Tarjeta TF de 256GB","379,99€",EZbook S5,JUMPER,Personal,14 Pulgadas,Windows 10,Teclado,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg29_1?ie=UTF8&adId=A00674342V8OO6NSJBHFB&url=%2FX3-Ordenador-port%25C3%25A1til-Microsoft-Teclado%2Fdp%2FB0899T5MZ4%2Fref%3Dsr_1_687_sspa%3Fqid%3D1636390039%26s%3Dcomputers%26sr%3D1-687-spons%26psc%3D1&qualifier=1636390039&id=7415116944350591&widgetName=sp_mtf_browse,"Jumper Ordenador portátil de 13,3 Pulgadas (Microsoft Office 365, 4GB+64GB, Windows 10 Laptop, Intel Celeron N3350, 2.4G/5G WiFi, HDMI, USB 3.0, Portátil HD, Memoria ampliable)-Teclado QWERTY Español","279,99€",EZbook X3,JUMPER,Personal,13.3 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/10-Pulgadas-Notebook-Computer-DDR3-trav%C3%A9s-WM8880-CPU/dp/B0716QX39T/ref=sr_1_688?qid=1636390039&s=computers&sr=1-688,Fancy Cherry® Nueva 2017 HD 10 Pulgadas Mini Laptop Notebook Netbook Tablet Computer 1 G DDR3 través WM8880 CPU Dual Core Android de Pantalla Cámara WiFi Teclado USB HDMI Netbook (Netbook 8G-Rosa),"135,00€",,Fancy Cherry,Gaming,10 Pies,Android,Teclado,VIA
https://www.amazon.es/ASUS-ROG-Strix-G15-G512LV-HN090T/dp/B08DNK6ZZX/ref=sr_1_689?qid=1636390039&s=computers&sr=1-689,"ASUS ROG Strix G15 G512LV-HN090T - Ordenador portátil Gaming 15.6"" FullHD 144Hz (Intel Core i7-10750H, 16GB RAM, 1TB SSD, NVIDIA RTX2060-6GB, Windows 10 Home) Negro Original - Teclado QWERTY español","1.699,99€",ROG Strix G15 G512LV-HN090,ASUS,Gaming,15.6 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/Gigabyte-Technology-GC-Arce-Ridge-GCMAPLER-00-G/dp/B0977K16C5/ref=sr_1_690?qid=1636390039&s=computers&sr=1-690,Gigabyte Technology GC-Arce Ridge 1.0 (GCMAPLER-00-G),"96,94€",,,,,,,
https://www.amazon.es/ASUS-VivoBook-15-P1511CJA-BR666R-i7-1065G7/dp/B08XC1THVC/ref=sr_1_691?qid=1636390039&s=computers&sr=1-691,"ASUS VivoBook 15 P1511CJA-BR666R - Portátil .6"" HD (Core i7-1065G7, 8GB RAM, 512GB SSD, Iris Plus Graphics, Windows 10 Pro) Gris Pizarra - Teclado QWERTY español","873,99€",P1511CJA-BR666R,ASUS,Personal,15.6 Pulgadas,Windows 10 Pro,Teclado,Intel
https://www.amazon.es/Whatsko-Gamepads-1280x720-Videojuegos-Multijugador/dp/B08S7897GP/ref=sr_1_692?qid=1636390039&s=computers&sr=1-692,"Consola Retro Arcade con 3160 Juegos + Gamepads de 2 Piezas, 1280x720 FHD Consola de Videojuegos con HDMI/VGA, Whatsko Consola de Juegos","95,99€",,,,,,,
https://www.amazon.es/Lenovo-V15-R3-3250U-256SSD-15-6/dp/B08FGM7338/ref=sr_1_693?qid=1636390039&s=computers&sr=1-693,"Lenovo V15 AMD R3-3250U 8GB 256SSD Dos 15.6""","428,99€",NO APLICA,Lenovo,Negocio,75,Windows 10 Pro,,Intel
https://www.amazon.es/TP-X1-Extreme-I7-10750H-SYST/dp/B08QKZ519B/ref=sr_1_694?qid=1636390039&s=computers&sr=1-694,"Lenovo ThinkPad X1 Extreme Gen 3 - Ordenador Portátil 15.6"" UHD (Intel Core i7-10750H, 32GB RAM, 1TB SSD, NVIDIA GeForce GTX 1650 Ti MAX-Q 4GB GDDR6, Windows 10 Pro) Negro, Teclado QWERTY Español","3.220,74€",,,,,,,
https://www.amazon.es/Port%C3%A1til-SF314-42-R8KM-Ryzen-Radeon-Graphic/dp/B08B4NP3MP/ref=sr_1_695?qid=1636390039&s=computers&sr=1-695,"Portátil ACER SF314-42-R8KM Gris AMD Ryzen 7 4700U 8 GB 512 GB SSD AMD Radeon Vega Graphic 14.0"" FHD IPS Mate Win 10","€699,99",,,,,,,
https://www.amazon.es/MSI-Pro-24X-10M-022EU-Ordenador/dp/B085HQD45M/ref=sr_1_696?qid=1636390039&s=computers&sr=1-696,"MSI Pro 24X 10M-022EU - Ordenador de sobremesa 23.8"" FHD (Intel i7-10510U, 16 GB RAM, 512 GB SSD, Intel HD, Sistema operativo Windows 10 Pro) Plata","1.049,00€",PRO 24X 10M-022EU,MSI,Personal,23.8 Pulgadas,Windows 10 Pro,Botones,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg29_1?ie=UTF8&adId=A06826571V2GLRDPT39EO&url=%2FTECLAST-Tbolt-20-Pro-Ultradelgado%2Fdp%2FB09DJVZSD9%2Fref%3Dsr_1_697_sspa%3Fqid%3D1636390039%26s%3Dcomputers%26sr%3D1-697-spons%26psc%3D1&qualifier=1636390039&id=7415116944350591&widgetName=sp_mtf_browse,"TECLAST Tbolt 20 Pro Ordenador Portátil 15.6” Intel Core i5-8259U, 8GB RAM 256GB SSD 3.8GHz, Notebook Laptop Ultradelgado Window 10, 55005mWh Batería Grande, 5GHz WiFi+ Bluetooth+USB 3.0+Micro SD","599,99€",,TECLAST,,15.6 Pulgadas,Windows 10 Home,"Teclado, Touch Pad",Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg29_1?ie=UTF8&adId=A05745782SH23J5S6Z2EH&url=%2FTECLAST-F15S-Ordenador-Expandible-1920%25C3%25971080%2Fdp%2FB08ZMRZMDX%2Fref%3Dsr_1_698_sspa%3Fqid%3D1636390039%26s%3Dcomputers%26sr%3D1-698-spons%26psc%3D1&qualifier=1636390039&id=7415116944350591&widgetName=sp_mtf_browse,"TECLAST F15S Ordenador Portátil 15.6” Notebook Laptop 6GB RAM 128GB ROM (Más de 1TB Expandible), FHD 1920×1080, 2.40GHz Intel Celeron J3455, Window 10, 38000mWh Batería, 5G WiFi+Bluetooth+USB 3.0","289,99€",,TECLAST,,15.6 Pulgadas,Windows 10 Home,"Teclado, Touch Pad",Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg29_1?ie=UTF8&adId=A0935056O6S4M6SG6TIH&url=%2FOrdenador-port%25C3%25A1til-procesador-Bluetooth-Ampliable%2Fdp%2FB089FXZNT3%2Fref%3Dsr_1_699_sspa%3Fqid%3D1636390039%26s%3Dcomputers%26sr%3D1-699-spons%26psc%3D1&qualifier=1636390039&id=7415116944350591&widgetName=sp_mtf_browse,"Jumper Ordenador portátil de 13,3 Pulgadas Full HD, 8GB+128GB Ordenador portátil, Intel Cuatro núcleos procesador Laptop, Windows 10 PC, Bluetooth 4.2, Doble Banda WLAN, Memoria Ampliable","329,99€",EZbook X3 8128,JUMPER,Personal,13.3 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/PORTATIL-HP-15-DA0251NS-CELERON-SSD256GB/dp/B0872XWTLN/ref=sr_1_701?qid=1636390039&s=computers&sr=1-701,"PORTATIL HP 15-DA0251NS CELERON N4000 15.6"" 8GB SSD256GB WiFi BT W10","358,13€","Portátil HP 15-DA0251NS Celeron N4000 8GB 256GB 15.6"" W10H plata",HP,Multimedia,39.6 Centímetros,Chrome OS,,Allwinner
https://www.amazon.es/ASUS-Vivo-PN51-E1-B7215ZD-N-Ryzen5700U-256GBSSD/dp/B09B7TPYXD/ref=sr_1_702?qid=1636390039&s=computers&sr=1-702,ASUS Vivo - Mini PN51-E1-B7215ZD-N Ryzen5700U/256GBSSD/16GB W10H,"1.091,27€",Pn51 e1,ASUS,,,Windows 10 Home,,Intel
https://www.amazon.es/HP-15s-EQ1090-Port%C3%A1til-5-4500U-Windows/dp/B091BDMVR5/ref=sr_1_703?qid=1636390039&s=computers&sr=1-703,"HP Laptop 15s-EQ1090 Plata Portátil 15.6"" HD AMD Ryzen 5-4500U 256GB SSD 8GB Ram Windows 10 Home","633,80€",15s-EQ1090,HP,Personal,15.6 Pulgadas,Windows 10 Home,,AMD
https://www.amazon.es/Medion-S15449-Port%C3%A1til-i5-Windows/dp/B08T9Z42GT/ref=sr_1_704?qid=1636390039&s=computers&sr=1-704,"Medion Akoya S15449 Plata Portátil 15.6"" FullHD i5 1135G7 512GB SSD 16GB Ram Windows 10 Home","724,00€",,MEDION,,15.6 Pulgadas,Windows 10,,Intel
https://www.amazon.es/Razer-Stealth-L2-5P-UHD-T-512GB/dp/B087XLXDCT/ref=sr_1_705?qid=1636390039&s=computers&sr=1-705,Razer Stealth 13 (L2.5P/UHD-T/i7/GTX/512GB).,"2.652,25€",Blade Stealth 13 (L2.5P/UHD-T/i7/GTX/512GB),Razer,Gaming,13.3,Windows 10 Home,,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg30_1?ie=UTF8&adId=A09214592YROM0UQ3XCQG&url=%2FKUU-Ordenador-desbloqueo-Dactilares-retroiluminado%2Fdp%2FB0969WN21P%2Fref%3Dsr_1_697_sspa%3Fqid%3D1636390042%26s%3Dcomputers%26sr%3D1-697-spons%26psc%3D1&qualifier=1636390042&id=5260121409007072&widgetName=sp_atf_browse,"KUU Ordenador Portátil G3Pro 15.6'', Notebook AMD Ryzen 7 4800H Processor up to 4.2GHz, 16GB RAM DDR4 512GB SSD, Windows 10 Laptop con desbloqueo de Huellas Dactilares y Teclado retroiluminado, Type C","689,99€",,KUU,,15.6 Pulgadas,Windows 10,Teclado,AMD
